"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","DAPI-A","FITC-A","PE-A","V-510_50-A","Time"
131394,44415,193877,106389,23411,262143,52307.9,337.01,512.4,273.24,393.29,73.1861
119803,38882,201930,105116,23196,262143,42031.1,92.46,142.74,230.67,140.03,74.3499
128499,46325,181787,102924,21799,262143,22632.1,153.43,150.06,272.25,204.35,74.3851
125999,40810,202339,121577,25784,262143,38854.7,120.6,189.1,280.17,169.51,74.4334
140228,48254,190451,91668.4,20092,262143,32042.3,209.04,165.92,233.64,194.3,75.8717
143321,48065,195417,107717,23973,262143,40703,129.31,124.44,224.73,177.55,75.8949
115894,38727,196122,119423,24749,262143,40204.1,113.9,119.56,275.22,150.08,75.9271
9121.68,7263,82307.4,2498.56,1467,111619,1588.73,4.69,20.74,26.73,-11.39,76.8374
121414,38990,204078,113240,23313,262143,71150.5,118.59,173.24,314.82,145.39,77.8151
123511,42330,191222,100052,21892,262143,54487.5,104.52,156.16,221.76,136.68,79.3067
124514,38804,210291,107452,20105,262143,30127.3,136.01,185.44,239.58,185.59,79.3269
146852,51803,185783,114090,22831,262143,35646.9,150.08,172.02,258.39,170.18,79.5512
99191.1,26531,245018,90421.5,17348,262143,59712.2,158.79,224.48,267.3,162.81,80.6747
128266,44224,190079,116497,29418,259525,57397.3,161.47,154.94,309.87,198.99,80.9221
143189,53003,177047,118767,24881,262143,19948.5,145.39,187.88,266.31,184.25,81.2581
122574,36878,217827,112560,23868,262143,36820.6,286.09,742.98,360.36,470.34,81.2772
122540,41637,192876,113278,23201,262143,34826.8,101.84,131.76,256.41,142.04,82.2811
131495,44166,195120,117546,24364,262143,61213.1,163.48,178.12,275.22,192.29,83.6651
118029,38435,201252,122639,24279,262143,26261,115.24,164.7,352.44,169.51,84.2606
127868,43350,193310,115472,24479,262143,51141.3,206.36,248.88,283.14,280.73,84.3923
123726,39373,205940,106774,21440,262143,37465.9,73.03,136.64,293.04,127.97,84.4125
126634,43115,192488,113864,24476,262143,48384.1,119.93,164.7,302.94,170.85,84.4316
54780.5,46102,77872.9,525.82,497,69336.3,4.04,-6.7,10.98,-3.96,2.01,84.6076
120351,40259,195915,119766,25667,262143,35119.7,140.03,131.76,288.09,156.78,85.8418
131201,46279,185795,111539,23075,262143,36911.5,142.04,122,268.29,186.26,85.9353
132293,49457,175303,113150,26992,262143,43429,125.29,168.36,267.3,166.83,86.9975
113138,34455,215198,128970,29904,262143,53233.1,135.34,197.64,315.81,179.56,87.0689
122791,39919,201590,133143,30796,262143,41105,129.98,168.36,288.09,176.21,87.2108
120946,39969,198311,129310,28363,262143,49767.8,142.71,190.32,301.95,188.94,87.245
132497,46611,186294,111051,26121,262143,48856.7,150.08,202.52,291.06,177.55,87.5829
126081,41285,200142,123349,26740,262143,36965,136.68,148.84,258.39,200.33,87.6996
129927,41730,204048,110377,24701,262143,40842.4,154.77,170.8,273.24,192.29,87.7127
113468,36251,205132,116092,27258,262143,44565.2,136.01,173.24,291.06,186.93,88.4198
129258,46263,183106,115413,26889,262143,24765.2,154.1,167.14,224.73,176.21,88.4731
117386,39318,195661,111151,24640,262143,41712,75.04,124.44,241.56,142.71,89.1963
131671,42979,200777,111287,21720,262143,49348.6,144.05,167.14,264.33,203.01,89.2275
122748,40871,196825,104266,25482,262143,31458.5,101.17,113.46,255.42,152.09,89.311
119822,37086,211742,128174,26581,262143,46785.2,129.98,189.1,288.09,191.62,89.3955
127401,43470,192071,115342,26581,262143,43665.3,138.69,128.1,261.36,181.57,89.649
146322,36069,262143,119164,23630,262143,45684.3,154.77,219.6,285.12,227.8,90.519
122071,44382,180255,107081,22504,262143,57417.5,134.67,197.64,265.32,186.93,90.5814
